Country,Year,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,biofuels_kboed,biofuels_ktoe,biogeo_mtoe,biogeo_twh,biomass_mtoe,biomass_twh,co2_mtco2,coalcons_mtoe,coalprod_mt,coalprod_mtoe,elect_twh,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_other,gascons_bcfd,gascons_bcm,gascons_mtoe,gasprod_bcfd,gasprod_bcm,gasprod_mtoe,geothermal_mtoe,geothermal_twh,hydro_mtoe,hydro_twh,nuclear_mtoe,nuclear_twh,oilcons_kbd,oilcons_mt,oilcons_mtoe,oilprod_kbd,oilprod_mt,oilreserves_bbl,primary_mtoe,refcap_kbd,refthru_kbd,renewables_mtoe,renewables_twh,solar_mtoe,solar_twh,wind_mtoe,wind_twh
Greece,1974,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,48.24914874,4.93,,,,,,,,0,0,0,,,,0,0,0.505,2.231797,0,0,179.702274,9.39,9.515223345,,,,14.95022334,411,,0,0,0,0,0,0
Greece,1975,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,56.17073168,6.456,,,,,,,,0,0,0,,,,0,0,0.504,2.2273776,0,0,190.9685753,9.943,10.08151815,,,,17.04151815,420,,0,0,0,0,0,0
Greece,1976,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,63.06412475,7.629,,,,,,,,0,0,0,,,,0,0,0.47,2.077118,0,0,203.190929,10.574,10.7302146,,,,18.8292146,407,,0,0,0,0,0,0
Greece,1977,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,67.13287601,8.114,,,,,,,,0,0,0,,,,0,0,0.482,2.1301508,0,0,208.2094521,10.764,10.93215623,,,,19.52815623,407,,0,0,0,0,0,0
Greece,1978,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,65.18368929,7.215,,,,,,,,0,0,0,,,,0,0,0.749,3.3101306,0,0,228.0138356,11.702,11.9034123,,,,19.8674123,413,,0,0,0,0,0,0
Greece,1979,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,54.0597201,3.961,,,,,,,,0,0,0,,,,0,0,0.894,3.9509436,0,0,240.8832329,12.383,12.59032313,,,,17.44532313,418,,0,0,0,0,0,0
Greece,1980,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,52.93884027,3.961,,,,,,,,0,0,0,,,,0,0,0.854,3.7741676,0,0,246.010082,12.4,12.46541609,,,,17.28041609,443,285.749829,0,0,0,0,0,0
Greece,1981,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,52.59625676,3.921,27.32,3.477836,,,,,,0,0,0,,,,0,0,0.757,3.3454858,0,0,231.4971781,11.92,12.11023073,,,,16.78823073,443,319.9896441,0,0,0,0,0,0
Greece,1982,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,52.58444809,3.981,27.4,3.6442,,,,,,0.008161073,0.08435,0.072527945,,,,0,0,0.793,3.5045842,0,0,236.5924658,11.901,12.16773832,,,,17.01426627,443,303.3214265,0,0,0,0,0,0
Greece,1983,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,54.84453014,4.882,30.59,3.9767,,,,,,0.007778901,0.0804,0.069131556,,,,0,0,0.529,2.3378626,0,0,226.7710959,11.414,11.67650616,,,,17.15663772,403,282.697007,0,0,0,0,0,0
Greece,1984,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,56.90116343,5.213,32.5,4.3225,,,,,,0.008534377,0.08845,0.07605331,,,,0,0,0.647,2.8593518,0,0,232.0904918,11.689,11.96586713,,,,17.90192044,403,254.2068001,0,0,0,0,0,0
Greece,1985,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,60.26315197,6.045,35.89,4.837972,27.74,,,,,0.008042552,0.083125,0.071474635,,,,0,0,0.634,2.8018996,0,0,241.9347397,11.978,12.16522635,,,,18.91570099,403,243.7576345,0,0,0,0,0,0
Greece,1986,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,60.07190409,5.769,38.1,5.05587,28.237,,,,,0.011017691,0.113875,0.097914875,,,,0,0,0.732430918,3.2369052,0,0,244.3946301,12.159,12.34583219,,,,18.94517798,403,299.5861414,0,0,0,0,0,0
Greece,1987,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,67.03245487,6.586,44.612,5.9690856,30.272,,,,,0.012577825,0.13,0.11177988,,,,0,0,0.629365389,2.7814174,0,0,265.4282466,13.205,13.4102934,,,,20.73766494,403,303.1406903,0.000226275,0.001,0,0,0.000226275,0.001
Greece,1988,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,71.6033746,7.392,48.323,6.2868223,33.394,,,,,0.015044915,0.155925,0.134071367,,,,0,0,0.535635561,2.3671878,0,0,273.285847,13.661,13.84979932,,,,21.91173253,403,282.6856512,0.000226275,0.001,0,0,0.000226275,0.001
Greece,1989,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,78.44852216,7.947,51.866,7.1212018,34.456,,,,,0.015214331,0.15725,0.135210662,,,,0,0,0.43111006,1.9052478,0,0,297.5836712,14.961,15.25815647,,,,23.77170347,403,281.3715826,0.000226275,0.001,0,0,0.000226275,0.001
Greece,1990,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,78.00078169,8.0655,51.896,7.1185,35.003,,,,,0.015543289,0.16065,0.138134136,,,,0,0,0.400280581,1.769,0,0,298.3509863,14.679,15.02054466,,,,23.62491193,403,289.4044658,0.00045255,0.002,0,0,0.00045255,0.002
Greece,1991,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,77.55965742,7.7681,52.695,6.903399902,35.813,,,,,0.015354622,0.1587,0.136457438,,,,0,0,0.701226411,3.099,0,0,302.9099178,14.865,15.21446623,,,,23.82070263,403,257.6344384,0.00045255,0.002,0,0,0.00045255,0.002
Greece,1992,GRC,300,Europe,Europe,0,1,1,,,0.000226275,0.001,0.000226275,0.001,80.50575221,8.1738,55.051,6.995100098,37.41,,,,,0.014149987,0.14665,0.126096303,,,,0,0,0.498483957,2.203,0,0,308.4019672,15.189,15.53616449,,,,24.33658123,295,268.8267486,0.002036476,0.009,0,0,0.0018102,0.008
Greece,1993,GRC,300,Europe,Europe,0,1,1,,,0.000226275,0.001,0.000226275,0.001,81.58377191,8.1659,54.817,7.163100098,38.396,,,,,0.010463783,0.10815,0.092992261,,,,0,0,0.516359687,2.282,0,0,315.6735616,15.477,15.83498849,,,,24.62110164,295,224.719726,0.010861203,0.048,0,0,0.010634928,0.047
Greece,1994,GRC,300,Europe,Europe,0,1,1,,,0.000226275,0.001,0.000226275,0.001,84.53158609,8.4761,56.672,7.360799805,40.623,,,,,0.005352832,0.055325,0.047570937,,,,0,0,0.588088881,2.599,0,0,325.6124658,15.987,16.34757696,,,,25.46793523,385,281.3113425,0.008598452,0.038,0,0,0.008372177,0.037
Greece,1995,GRC,300,Europe,Europe,0,1,1,,,0.000226275,0.001,0.000226275,0.001,85.83519864,8.3889,57.662,7.510100098,41.551,,,,,0.004936796,0.051025,0.043873603,,,,0,0,0.798524687,3.529,0,0,337.6799178,16.569,16.94695835,,,,26.18617626,403,298.4615342,0.007919627,0.035,0,0,0.007693352,0.034
Greece,1996,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,86.39220783,7.9484,59.781,7.189200195,42.557,,,,,0.005531183,0.057325,0.049290628,,,,0,0,0.983843961,4.348,0,0,353.9485246,17.364,17.76589479,,,,26.75557528,403,359.4904372,0.008145902,0.036,0,0,0.008145902,0.036
Greece,1997,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,90.11253113,8.5415,58.844,7.706200195,43.505,,,,,0.019241653,0.198875,0.17100172,,,,0,0,0.878399783,3.882,0,0,360.8726849,17.654,18.04872139,,,,27.64799507,403,365.556137,0.008372177,0.037,0,0,0.008372177,0.037
Greece,1998,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,95.76883248,8.922,60.884,8.126,46.329,,,,,0.078806513,0.81451656,0.700358177,,,,0,0,0.841064398,3.717,0,0,379.9263014,18.642,19.05969277,,,,29.53963343,403,371.6410411,0.016518079,0.073,0,0,0.016518079,0.073
Greece,1999,GRC,300,Europe,Europe,0,1,1,,,0.000226275,0.001,0.000226275,0.001,93.68624078,8.5625,62.051,8.034299805,49.62,,,,,0.141294506,1.4603706,1.255692691,,,,0,0,1.039055075,4.592,0,0,367.7507671,18.012,18.43244411,,,,29.32657471,403,322.6605753,0.036882835,0.163,0,0,0.03665656,0.162
Greece,2000,GRC,300,Europe,Europe,0,1,1,,,0,0,0,0,99.06342053,9.0378,63.887,8.221599609,53.843,,,,,0.189134871,1.96018758,1.685457936,,,,0,0,0.835633796,3.693,0,0,383.7898087,18.883,19.30045546,,,,30.96139724,412,388.8905464,0.102050052,0.451,0,0,0.102050052,0.451
Greece,2001,GRC,300,Europe,Europe,0,1,1,,,0.01787573,0.079,0.01787573,0.079,101.45043,9.3079,66.344,8.392,53.704,,,,,0.187165469,1.93447683,1.663350671,,,,0,0,0.474498801,2.097,0,0,393.226137,19.302,19.71582173,,,,31.35051087,412,383.4092055,0.188939675,0.835,0,0,0.171063945,0.756
Greece,2002,GRC,300,Europe,Europe,0,1,1,,,0.028510658,0.126,0.028510658,0.126,100.3752791,8.9749,70.468,8.582099609,54.608,,,,,0.20129492,2.08051389,1.78891994,,,,0,0,0.633570168,2.8,0,0,394.7236986,19.378,19.7691696,,,,31.34237543,412,370.5967671,0.175815722,0.777,0,0,0.147305064,0.651
Greece,2003,GRC,300,Europe,Europe,0,1,1,,,0.023758881,0.105,0.023758881,0.105,103.4508091,8.8955,68.299,8.176,58.478,,,,,0.227563758,2.35201941,2.022372666,,,,0,0,1.078426936,4.766,0,0,414.5502466,20.293,20.74126584,,,,32.99235115,412,384.4735616,0.254785718,1.126,0,0,0.231026836,1.021
Greece,2004,GRC,300,Europe,Europe,0,1,1,,,0.027831832,0.123,0.027831832,0.123,103.9926747,9.0911,70.041,8.546799805,59.346,,,,,0.249467506,2.58547302,2.223106638,,,,0,0,1.05715708,4.672,0,0,408.6333333,20.116,20.51804392,,,,33.17112009,412,373.3493443,0.28171245,1.245,0.000226275,0.001,0.253654342,1.121
Greece,2005,GRC,300,Europe,Europe,0,1,1,,,0.027605557,0.122,0.027605557,0.122,103.884468,8.9443,69.398,8.538,60.02,,,,,0.251870945,2.60325,2.238392089,,,,0,0,1.135221976,5.017,0,0,411.9479452,20.138,20.55798662,,,,33.19019675,418,373.5890137,0.314296058,1.389,0.000226275,0.001,0.286464226,1.266
Greece,2006,GRC,300,Europe,Europe,0,1,1,,,0.025795357,0.114,0.025795357,0.114,105.496378,8.4236,64.787,8.170299805,60.789,,,,,0.296962448,3.0693,2.639122958,,,,0,0,1.327103227,5.865,0,0,434.3244658,21.256,21.69559862,,,,34.49588776,425,378.8907123,0.410462959,1.814,0.000226275,0.001,0.384441327,1.699
Greece,2007,GRC,300,Europe,Europe,0,1,1,,,0.041634611,0.184,0.041634611,0.184,109.2408275,8.8361,66.308,8.389099609,63.496,,,,,0.376055797,3.88678119,3.342030258,,,,0,0,0.58627868,2.591,0,0,435.447863,21.382,21.73238012,,,,34.95001801,425,384.9555342,0.453228945,2.003,0.000226275,0.001,0.411368059,1.818
Greece,2008,GRC,300,Europe,Europe,0,1,1,,,0.043218536,0.191,0.043218536,0.191,104.0523777,8.3205,65.72,8.1295,63.749,,,,,0.391106001,4.053409732,3.485305014,,,,0,0,0.749422999,3.312,0,0,414.2197541,20.358,20.75351072,,,,33.86039733,425,359.6306284,0.551658596,2.438,0.001131375,0.005,0.507308684,2.242
Greece,2009,GRC,300,Europe,Europe,0,1,1,,,0.049327963,0.218,0.049327963,0.218,100.5291617,8.4255,64.893,8.175899902,61.365,,,,,0.329321984,3.403756849,2.926704083,,,,0,0,1.216002172,5.374,0,0,398.4279452,19.471,19.86844502,,,,33.07271047,425,345.6145205,0.636059194,2.811,0.011313753,0.05,0.575417477,2.543
Greece,2010,GRC,300,Europe,Europe,0,1,1,,,0.042992261,0.19,0.042992261,0.19,93.6323221,7.863,56.52,7.315399902,57.392,,,,,0.360909295,3.73023225,3.207422399,,,,0,0,1.688011947,7.46,0,0,369.2075616,18.085,18.38672659,,,,31.83801517,490,393.1089041,0.692854234,3.062,0.035751459,0.158,0.614110513,2.714
Greece,2011,GRC,300,Europe,Europe,0,1,1,,,0.046838937,0.207,0.046838937,0.207,93.03121169,7.8871,58.666,7.504899902,59.436,,,,,0.445043692,4.59981595,3.955129794,,,,0,0,0.907589266,4.011,0,0,347.8955342,17.001,17.31930028,,,,31.00408788,495,331.1553425,0.934968548,4.132,0.138027787,0.61,0.750101824,3.315
Greece,2012,GRC,300,Europe,Europe,0,1,1,,,0.046160112,0.204,0.046160112,0.204,88.07181999,8.1357,62.956,8.044700195,60.959,,,,,0.407911236,4.227578635,3.635063315,,,,0,0,0.996289089,4.403,0,0,311.9355738,15.25,15.47167672,,,,29.53935817,498,410.0994809,1.300629045,5.748,0.383309952,1.694,0.871158981,3.85
Greece,2013,GRC,300,Europe,Europe,0,1,1,,,0.048875413,0.216,0.048875413,0.216,79.76966106,6.9807,53.924,6.728299805,57.152,,,,,0.361018807,3.73136412,3.208395632,,,,0,0,1.435941531,6.346,0,0,294.9965753,14.498,14.59850502,,,,28.03442148,498,399.4548767,1.810879305,8.003,0.825451419,3.648,0.936552473,4.139
Greece,2014,GRC,300,Europe,Europe,0,1,1,,,0.049780513,0.22,0.049780513,0.22,76.18062361,6.6871,50.845,6.384200195,50.474,,,,,0.275239674,2.844781009,2.446071375,,,,0,0,1.012807168,4.476,0,0,293.8585753,14.382,14.4828918,,,,26.37141458,498,415.6009589,1.742544237,7.701,0.858035027,3.792,0.834728696,3.689
Greece,2015,GRC,300,Europe,Europe,0,1,1,,,0.052269539,0.231,0.052269539,0.231,73.73004815,5.6064,46.246,5.675299805,51.874,,,,,0.297217954,3.07194082,2.641393654,,,,0,0,1.379825316,6.098,0,0,305.8595333,14.91785927,15.04067328,,,,26.64865158,528,435.6831507,1.980359325,8.752,0.882472734,3.9,1.045617052,4.621
Greece,2016,GRC,300,Europe,Europe,0,1,1,,,0.061999366,0.274,0.061999366,0.274,71.02435348,4.3695,32.638,3.972600098,51.405,,,,,0.385809755,3.998519604,3.438108,,,,0,0,1.254242657,5.543,0,0,312.3189875,15.32583312,15.39906124,,,,26.57658371,528,464.3534973,2.115671811,9.35,0.889260986,3.93,1.164411459,5.146
Greece,2017,GRC,300,Europe,Europe,0,1,1,,,0.062079423,0.2743538,0.062079423,0.2743538,74.91676871,4.8678252,37.82792,4.604301694,55.06033,,,,,0.466556793,4.822167834,4.146318,,,,0,0,0.911729352,4.0292967,0,0,314.3520923,15.34829042,15.49279994,,,,27.63945106,528,480.4463562,2.220778567,9.8145088,0.905575417,4.0021,1.253123727,5.538055
Hungary,1965,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,59.50537584,10.91,,,,,,,,0.131556793,1.359725,1.169153052,,,,0,0,0.016,0.0707104,0,0,73.12246575,3.776,3.806800659,,,,15.90195371,90,,0,0,0,0,0,0
Hungary,1966,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,59.35089067,10.463,,,,,,,,0.163088433,1.685625,1.449376612,,,,0,0,0.024,0.1060656,0,0,80.92452055,4.144,4.181101796,,,,16.11747841,99,,0,0,0,0,0,0
Hungary,1967,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,55.28503653,9.077,,,,,,,,0.209321615,2.163475,1.860253654,,,,0,0,0.018,0.0795492,0,0,86.06065753,4.379,4.423877424,,,,15.37913108,105,,0,0,0,0,0,0
Hungary,1968,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,56.42381987,8.959,,,,,,,,0.26272758,2.7229,2.341272571,,,,0,0,0.021,0.0928074,0,0,90.22863388,4.579,4.636332282,,,,15.95760485,115,,0,0,0,0,0,0
Hungary,1969,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,59.54984786,9.093,,,,,,,,0.313632904,3.2416,2.787274291,,,,0,0,0.021,0.0928074,0,0,101.0116986,5.115,5.186065492,,,,17.08733978,125,,0,0,0,0,0,0
Hungary,1970,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,63.09721053,9.241,,,,,,,,0.351724363,3.6353,3.125795357,,,,0,0,0.021,0.0928074,0,0,117.526274,5.932,6.023528709,,,,18.41132407,134,,0,0,0,0,0,0
Hungary,1971,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,64.25390623,8.945,,,,,,,,0.366261426,3.78555,3.254987102,,,,0,0,0.021,0.0928074,0,0,132.6987123,6.679,6.786525389,,,,19.00751249,137,,0,0,0,0,0,0
Hungary,1972,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,65.57018999,8.693,,,,,,,,0.394248164,4.085975,3.513306105,,,,0,0,0.024,0.1060656,0,0,144.0687705,7.259,7.394100053,,,,19.62440616,150,,0,0,0,0,0,0
Hungary,1973,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,70.06857785,8.738,,,,,,,,0.469445548,4.852025,4.171990542,,,,0,0,0.021,0.0928074,0,0,163.1053151,8.155,8.319192175,,,,21.25018272,165,,0,0,0,0,0,0
Hungary,1974,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,71.87932403,8.334,,,,,,,,0.499973381,5.16755,4.443293207,,,,0,0,0.018,0.0795492,0,0,178.3537808,8.932,9.10765236,,,,21.90294557,177,,0,0,0,0,0,0
Hungary,1975,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,73.03918825,7.94,,,,,,,,0.555390794,5.740325,4.935791058,,,,0,0,0.037,0.1635178,0,0,202.5350959,10.049,10.27441867,,,,23.18720973,201,,0,0,0,0,0,0
Hungary,1976,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,76.25271969,8.045,,,,,,,,0.665066276,6.892725,5.926676698,,,,0,0,0.037,0.1635178,0,0,212.4711475,10.506,10.76321838,,,,24.77189507,204,,0,0,0,0,0,0
Hungary,1977,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,80.58941958,8.183,,,,,,,,0.718675151,7.427975,6.386908856,,,,0,0,0.034,0.1502596,0,0,225.9172329,11.178,11.4437683,,,,26.04767715,221,,0,0,0,0,0,0
Hungary,1978,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,85.64702768,8.175,,,,,,,,0.786996928,8.134125,6.994088564,,,,0,0,0.032,0.1414208,0,0,249.2615616,12.366,12.65804892,,,,27.85913748,251,,0,0,0,0,0,0
Hungary,1979,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,84.44920072,8.238,,,,,,,,0.831319249,8.592225,7.387983663,,,,0,0,0.032,0.1414208,0,0,236.2134247,11.629,11.92689632,,,,27.58487998,291,,0,0,0,0,0,0
Hungary,1980,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,83.19570775,8.078,,,,,,,,0.894635704,9.271975,7.972463457,,,,0,0,0.026,0.1149044,0,0,230.5130601,11.279,11.59421434,,,,27.6706778,290,196,0,0,0,0,0,0
Hungary,1981,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,82.28273773,8.117,25.95,5.94199,,,,,,0.917610384,9.4841,8.154858126,,,,0,0,0.037,0.1635178,0,0,221.3954795,10.775,11.07846429,,,,27.38732242,291,189,0,0,0,0,0,0
Hungary,1982,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,82.74189012,8.463,26.08,5.967968,,,,,,0.958321418,9.904875,8.516659501,,,,0,0,0.037,0.1635178,0.001,0.0044194,210.487863,10.197,10.49442199,,,,27.51208149,291,174,0,0,0,0,0,0
Hungary,1983,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,78.90777891,7.956,25.22,5.762007,,,,,,0.955389817,9.874575,8.490606191,,,,0,0,0.034,0.1502596,0.56,2.474864,199.9566849,9.669,9.951035349,,,,26.99164154,285,168,0,0,0,0,0,0
Hungary,1984,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,80.07668348,7.742,25.05,5.70305,,,,,,0.970337893,10.05655,8.647076526,,,,0,0,0.042,0.1856148,0.853,3.7697482,207.731612,10.137,10.42055068,,,,27.70462721,221,180,0,0,0,0,0,0
Hungary,1985,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,80.3265335,7.604,24.04,5.487604,26.794,,,,,0.993333729,10.26675,8.827815993,,,,0,0,0.034,0.1502596,1.467,6.4832598,212.1350137,10.325,10.61339276,,,,28.54620875,221,180,0,0,0,0,0,0
Hungary,1986,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,78.71775561,7.515,23.13,5.262338,28.044,,,,,1.053656493,10.890225,9.363907997,,,,0,0,0.034,0.1502596,1.68,7.424592,197.3965479,9.53,9.802374893,,,,28.39528289,221,188,0,0,0,0,0,0
Hungary,1987,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,80.05034931,7.511,22.84,5.201304,29.749,,,,,1.046051747,10.811625,9.296324162,,,,0,0,0.039,0.1723566,2.486,10.9866284,206.5548767,10.001,10.27617073,,,,29.60849489,221,187,0,0,0,0,0,0
Hungary,1988,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,75.84709854,7.087,20.88,4.763518,29.233,,,,,1.031827378,10.693825,9.195034394,,,,0,0,0.039,0.1723566,3.043,13.4482342,192.3443169,9.241,9.513853205,,,,28.8778876,221,173,0,0,0,0,0,0
Hungary,1989,HUN,348,Europe,Europe,0,1,1,,,0,0,0,0,72.22612012,6.348,20.03,4.566428,29.596,,,,,1.054099136,10.8948,9.367841788,,,,0,0,0.037,0.1635178,3.144,13.8945936,188.3654795,8.93,9.221564799,,,,28.11840659,221,166,0,0,0,0,0,0
Hungary,1990,HUN,348,Europe,Europe,0,1,1,,,0.003846676,0.017,0.003846676,0.017,72.82911641,6.2313,17.582,4.186947344,28.436,,,,,1.002925664,10.36588889,8.913060094,,,,0,0,0.040276961,0.178,3.106982848,13.731,195.4628493,9.276,9.583469189,,,,27.87893577,221,163.4891233,0.003846676,0.017,0,0,0,0
Hungary,1991,HUN,348,Europe,Europe,0,1,1,,,0.005430601,0.024,0.005430601,0.024,68.59363259,6.0472,16.97,4.028085034,29.963,,,,,0.994513572,10.27894444,8.838301328,,,,0,0,0.043897362,0.194,3.105851473,13.726,166.2792329,8.014,8.254390489,,,,26.29507125,221,153.7291781,0.005430601,0.024,0,0,0,0
Hungary,1992,HUN,348,Europe,Europe,0,1,1,,,0.010408653,0.046,0.010408653,0.046,62.6484171,5.2347,15.83,3.761712063,31.685,,,,,0.871866913,9.036,7.769561479,,,,0,0,0.035751459,0.158,3.159704937,13.964,168.2515027,8.09,8.33712838,,,,24.54725491,221,149.3637705,0.010408653,0.046,0,0,0,0
Hungary,1993,HUN,348,Europe,Europe,0,1,1,,,0.008824727,0.039,0.008824727,0.039,60.49278184,4.8623,12.59,2.918418515,32.915,,,,,0.940799809,9.723777778,8.360943919,,,,0,0,0.03756166,0.166,3.121690727,13.796,160.099726,7.691,7.948960973,,,,24.34028201,221,154.974274,0.008824727,0.039,0,0,0,0
Hungary,1994,HUN,348,Europe,Europe,0,1,1,,,0.010182378,0.045,0.010182378,0.045,60.77360256,4.7292,13.91,3.131199572,33.515,,,,,0.950071923,9.819611111,8.443345753,,,,0,0,0.036430285,0.161,3.178938317,14.049,166.942274,8.129,8.365462191,,,,24.76355892,221,141.4388767,0.010182378,0.045,0,0,0,0
Hungary,1995,HUN,348,Europe,Europe,0,1,1,,,0.012671403,0.056,0.012671403,0.056,59.90527558,4.6227,12.24,2.770347325,34.018,,,,,1.0323868,10.67038889,9.174882966,,,,0,0,0.036882835,0.163,3.173733991,14.026,156.831726,7.651,7.867805771,,,,24.88867697,221,150.7369315,0.012671403,0.056,0,0,0,0
Hungary,1996,HUN,348,Europe,Europe,0,1,1,,,0.011313753,0.05,0.011313753,0.05,61.38149191,4.7428,15.07,3.37316898,35.09,,,,,1.148803981,11.90616667,10.23746059,,,,0,0,0.046838937,0.207,3.20858035,14.18,145.3361202,7.073,7.294504347,,,,25.54149798,221,135.9254372,0.011313753,0.05,0,0,0,0
Hungary,1997,HUN,348,Europe,Europe,0,1,1,,,0.011992578,0.053,0.011992578,0.053,59.76215608,4.5998,15.56,3.513772001,35.397,,,,,1.092470103,11.29138889,9.708846852,,,,0,0,0.048875413,0.216,3.160610038,13.968,148.0918082,7.106,7.348012969,,,,24.87813785,221,141.0171507,0.011992578,0.053,0,0,0,0
Hungary,1998,HUN,348,Europe,Europe,0,1,1,,,0.013576504,0.06,0.013576504,0.06,59.3029288,4.2799,14.49,3.193260433,37.19,,,,,1.100059799,11.36983333,9.776296933,,,,0,0,0.035072634,0.155,3.156310811,13.949,154.6684932,7.431,7.669028208,,,,24.93018509,221,144.0093973,0.013576504,0.06,0,0,0,0
Hungary,1999,HUN,348,Europe,Europe,0,1,1,,,0.014707879,0.065,0.014707879,0.065,59.25362948,4.1599,14.55,3.006071736,37.832,,,,,1.114548486,11.51958333,9.905058756,,,,0,0,0.040955786,0.181,3.189573245,14.096,148.5550137,7.141,7.382001529,,,,24.69219719,221,140.213863,0.014707879,0.065,0,0,0,0
Hungary,2000,HUN,348,Europe,Europe,0,1,1,,,0.014707879,0.065,0.014707879,0.065,55.38696812,3.8502,13.98,2.935186719,35.191,,,,,1.083639638,11.23080556,9.656754562,,,,0,0,0.040276961,0.178,3.20858035,14.18,143.5581694,6.849,7.091990494,,,,23.86251025,221,136.2058197,0.014707879,0.065,0,0,0,0
Hungary,2001,HUN,348,Europe,Europe,0,1,1,,,0.015839254,0.07,0.015839254,0.07,57.04290424,3.6202,13.91,2.711664407,36.415,,,,,1.205194828,12.45647222,10.7106382,,,,0,0,0.042087161,0.186,3.196361497,14.126,140.9261096,6.692,6.951035278,,,,24.53638766,221,137.4023562,0.016065529,0.071,0,0,0.000226275,0.001
Hungary,2002,HUN,348,Europe,Europe,0,1,1,,,0.009503553,0.042,0.009503553,0.042,56.34511216,3.621,13.03,2.735552364,36.157,,,,,1.216436931,12.57266667,10.81054743,,,,0,0,0.043897362,0.194,3.157215912,13.953,139.2524658,6.398,6.684340953,,,,24.32673149,165,121.1960274,0.009729828,0.043,0,0,0.000226275,0.001
Hungary,2003,HUN,348,Europe,Europe,0,1,1,,,0.036430285,0.161,0.036430285,0.161,59.04133632,3.7474,13.3,2.757615349,34.145,,,,,1.337455495,13.82347222,11.88604662,,,,0,0,0.038693035,0.171,2.491967235,11.013,131.3061644,6.139,6.381065539,,,,24.58250782,165,128.1645479,0.037335385,0.165,0,0,0.0009051,0.004
Hungary,2004,HUN,348,Europe,Europe,0,1,1,,,0.164049418,0.725,0.164049418,0.725,56.94757973,3.3745,11.489,2.251722552,33.708,,,,,1.314297238,13.62133333,11.71223846,,,,0,0,0.046386387,0.205,2.696067339,11.915,135.852377,6.345,6.586431905,,,,24.58103116,165,127.594071,0.165407069,0.731,0,0,0.00135765,0.006
Hungary,2005,HUN,348,Europe,Europe,0,1,1,,,0.375164049,1.658,0.375164049,1.658,57.32608694,3.0312,9.57,1.7481,35.756,,,,,1.360848099,14.06525,12.09393809,,,,0,0,0.045707562,0.202,3.13028918,13.834,157.782274,7.358,7.634782579,,,,26.31334421,165,141.2179726,0.3774268,1.668,0,0,0.002262751,0.01
Hungary,2006,HUN,348,Europe,Europe,0,1,1,,,0.286011676,1.264,0.286011676,1.264,57.17440058,3.077,9.952,1.7566,35.859,,,,,1.289151809,13.32422222,11.45676889,,,,0,0,0.042087161,0.186,3.045888582,13.461,168.3016712,7.755,8.069141827,,,,25.98662797,165,138.8683562,0.295741503,1.307,0,0,0.009729828,0.043
